11.790402;12.170436;12.944577;13.118172;
11.818554;12.132901;12.986803;13.108788;
11.823245;12.156361;13.014954;13.202623;
11.832629;12.287730;12.977419;13.287076;
11.781019;12.268963;12.935193;13.179165;
11.884238;12.198586;12.968036;13.183857;
11.795094;12.161053;13.667109;13.230775;
11.771636;12.376873;13.277692;13.244850;
11.804479;12.292421;13.127556;13.254233;
11.748177;12.254888;13.075946;13.287076;
11.640266;12.198586;12.930502;13.301151;
11.541739;12.118826;12.761598;13.155706;
11.551123;12.203279;12.878892;13.357452;
11.504206;12.189203;12.996186;13.315227;
11.593349;12.231429;12.841358;13.216700;
11.668417;12.339339;12.799132;13.165090;
11.654342;12.437866;13.104096;13.174473;
11.621499;12.367490;12.930502;13.216700;
11.546432;12.395640;12.944577;13.165090;
11.522972;12.297113;13.000878;13.146322;
11.612116;12.128210;12.991494;13.127556;
11.635574;12.053142;13.207315;13.146322;
11.621499;11.823245;13.455979;13.043104;
11.668417;11.560507;13.573274;12.921118;
11.748177;11.288384;13.803169;13.010262;
11.795094;11.100714;14.079984;12.977419;
11.912389;10.931810;14.361489;13.000878;
11.973382;10.589312;14.572618;13.090021;
12.001533;10.307805;14.779057;13.014954;
12.062525;10.626845;15.046487;13.043104;
12.203279;9.969998;15.309226;13.075946;
12.146976;9.876163;15.595424;13.014954;
13.010262;9.824553;15.726793;13.024337;
13.183857;9.425754;16.008299;13.033720;
12.738139;9.191166;16.177202;13.061871;
12.733447;8.309114;16.524393;13.151014;
12.892967;8.689147;16.791822;13.066563;
12.972728;8.365416;17.101480;13.066563;
13.357452;7.999457;17.321993;13.052487;
13.746868;7.666342;17.580040;0.000000;
14.112826;7.520898;17.697334;13.061871;
13.995532;7.136173;18.077366;13.122864;
14.216044;7.014187;18.363564;13.136939;
14.267654;6.591928;18.616919;13.249541;
14.483476;6.413641;18.898426;13.287076;
14.718063;6.075834;19.100172;13.409061;
14.891659;5.874088;19.353527;13.394986;
14.891659;5.648884;19.644415;13.427829;
15.201315;5.390837;19.921230;13.502896;
15.557889;5.128098;20.179277;13.587349;
15.665800;4.912277;20.409174;13.648341;
15.717409;4.621387;20.643761;13.760943;
16.003607;4.358649;20.892426;13.831320;
16.899734;4.189745;21.089479;13.882930;
16.857508;3.880089;21.375677;13.990840;
16.477474;3.471905;21.563347;14.145668;
16.594769;3.260776;21.774477;14.173819;
17.162472;2.951120;21.962147;14.267654;
16.974802;2.739990;22.145126;14.323956;
17.139013;13.323956;22.370331;14.450633;
17.458054;2.313040;22.572077;14.525702;
17.453362;2.106602;22.839506;14.577311;
17.805244;1.876706;22.999027;14.600769;
18.527777;1.717186;23.172623;14.732139;
18.124285;1.581124;23.275841;14.811899;
18.743597;1.445063;23.388443;14.863508;
19.109554;1.257393;23.590189;14.933885;
18.630995;1.191708;23.716867;15.004261;
19.850853;0.994654;23.862312;15.065254;
19.902462;0.872668;23.988989;15.121555;
20.179277;0.675614;24.200119;15.168473;
14.168473;0.516094;24.350256;15.252925;
14.252925;0.431642;24.444090;15.360835;
14.360835;0.309656;24.594227;15.440596;
20.033833;0.107911;24.739672;15.510972;
20.995644;0.009384;24.997719;15.534431;
20.944035;0.000000;25.058712;15.600115;
20.990952;0.000000;25.119705;15.661108;
21.033178;0.000000;25.166622;15.637650;
21.042561;0.000000;25.152546;15.614190;
21.075403;0.000000;25.138472;15.665800;
21.019102;0.000000;25.007101;15.745560;
20.789206;0.000000;24.903883;15.722101;
20.728212;0.000000;24.805357;15.792478;
19.972839;0.187671;24.730288;15.998915;
19.686642;0.304965;24.627069;16.031757;
19.930613;0.380033;24.467548;15.567273;
19.799244;0.661539;24.232962;15.647033;
19.597498;0.750682;24.434708;15.342069;
19.498972;0.905510;24.397173;15.304534;
19.311300;1.290235;24.279879;15.309226;
19.095480;1.355920;23.660566;15.351452;
18.701372;1.618659;23.618340;15.309226;
19.165855;1.735953;23.468203;15.271691;
18.889042;1.754720;23.322760;15.079329;
18.738905;1.933007;23.060020;15.220082;
18.480858;2.097219;22.891117;15.252925;
17.467438;2.336498;22.694063;14.985495;
18.011683;2.585162;22.520468;14.478784;
17.049870;2.772832;22.257729;14.732139;
16.796515;3.040263;22.013756;14.666454;
16.590078;3.312385;21.746326;14.155052;
16.496243;3.490672;21.464821;14.492859;
16.299189;3.790945;21.272457;14.145668;
16.106825;3.978616;21.005028;14.108134;
15.881621;4.231971;20.770439;14.075292;
15.773710;4.490018;20.549927;14.028375;
15.534431;4.762140;20.259037;13.897005;
15.323301;5.053030;19.982224;13.695259;
15.149706;5.301693;19.846161;13.676492;
15.257616;5.498747;19.559963;13.582657;
14.957343;5.728644;19.278458;13.380911;
14.638304;5.996074;18.954727;13.310534;
14.413099;6.286964;18.767056;13.258925;
14.225429;6.582545;18.424557;13.216700;
14.155052;6.807750;18.194660;12.972728;
13.897005;7.037646;17.950689;12.883584;
13.793786;7.225317;17.706717;12.789748;
13.709334;7.450521;17.462746;12.620845;
13.582657;7.760178;17.242233;12.714681;
13.563890;8.074526;16.923193;12.639612;
13.418445;8.271580;16.758982;12.527010;
13.282384;8.506168;11.527010;12.799132;
13.122864;8.689147;16.214737;12.573928;
13.047795;8.947194;15.984839;12.592694;
13.165090;9.238083;15.848779;12.498859;
13.108788;9.463288;15.562581;12.644304;
12.982111;9.679109;15.332685;12.512935;
12.874201;9.880855;15.121555;12.503551;
12.808516;10.012224;15.074637;12.512935;
12.775673;10.265579;14.901042;12.494167;
12.695913;10.472017;14.619536;12.447249;
12.648995;10.664379;14.361489;12.414408;
12.667763;10.823899;14.272346;12.419099;
12.681838;10.988111;14.103442;12.573928;
12.648995;11.058488;13.953306;12.700605;
12.663071;11.152323;13.911080;12.803823;
12.104751;11.288384;13.826629;12.700605;
11.776327;11.438520;13.629575;12.700605;
11.757561;11.457288;13.742177;10.608078;
12.461325;11.527664;13.643650;12.986803;
12.203279;11.635574;13.817245;12.869509;
12.024991;11.616808;13.296459;12.827283;
11.931156;11.691875;13.423137;12.897659;
11.860780;11.757561;13.357452;12.986803;
11.649650;11.851396;13.310534;13.118172;
11.569890;11.903006;13.202623;13.305842;
11.471363;11.992148;13.244850;13.413754;
11.274309;12.413754;13.122864;13.601424;
11.077254;12.137593;12.996186;13.775019;
10.927118;12.142285;12.939885;13.939231;
10.748832;12.939231;13.099405;14.117517;
10.495476;12.292421;13.226083;14.328648;
10.242121;12.423791;13.212008;14.586694;
10.002841;12.522318;13.122864;14.825974;
9.805787;12.789748;13.155706;15.027720;
9.636883;12.611462;13.197932;15.229465;
9.345994;12.846049;13.174473;15.445287;
9.134865;12.850741;13.235466;15.703334;
8.853358;12.963344;13.249541;15.966073;
8.646921;13.052487;13.287076;16.233503;
8.356031;13.188548;13.282384;16.468092;
8.168361;13.310534;13.301151;16.660454;
7.905622;13.399678;13.352760;16.923193;
7.656959;13.521664;13.394986;17.270384;
7.328536;13.662416;13.409061;17.556581;
7.004804;13.770328;13.460670;17.805244;
6.765523;13.976765;13.460670;18.091442;
6.601312;14.042450;13.596732;18.302570;
6.347957;14.258270;13.714026;18.513700;
6.033608;14.413099;13.714026;18.842125;
5.747411;14.516317;13.850087;19.123631;
5.475288;14.750906;13.892313;19.386370;
5.278234;14.886967;13.873546;19.578732;
5.142173;15.046487;14.084676;19.794552;
4.851284;15.262308;14.065908;20.000990;
4.574470;15.445287;14.150360;20.263729;
4.339882;15.684567;14.267654;20.521776;
4.077143;15.891005;14.291113;20.765747;
3.842555;16.064600;14.394332;20.944035;
3.697110;16.285112;14.436558;21.141088;
3.392145;16.454016;14.586694;21.375677;
3.105948;16.697989;14.506934;21.647799;
2.838517;0.000000;15.168473;21.919922;
2.716531;17.012337;14.727448;22.131050;
2.519477;17.232849;14.999570;22.323414;
2.355266;17.401752;15.271691;22.497007;
2.130061;17.439287;15.215390;22.726904;
1.961157;17.368910;15.811245;22.961493;
1.660884;17.833395;15.417136;23.186697;
1.379379;18.335413;15.285767;23.350910;
1.201092;18.626303;15.379602;23.651182;
0.924277;19.330067;15.806553;23.810701;
0.778833;19.620956;15.731484;24.035908;
0.605238;19.780478;15.806553;24.261112;
0.389416;20.653145;15.708026;24.387789;
0.164212;20.756363;16.083366;24.655220;
0.032842;20.859583;16.106825;24.570768;
0.051609;20.897118;16.294497;24.988335;
0.000000;20.939342;15.956689;24.617685;
0.000000;21.000336;16.012991;11.640266;
0.000000;20.995644;15.942614;24.978951;
0.000000;21.028486;15.876929;24.669294;
0.051609;21.188005;16.017683;24.631762;
0.154828;20.737597;15.834703;24.580151;
0.375341;21.708792;15.562581;24.434708;
0.441026;2.547628;15.388986;24.242344;
0.595854;20.061983;15.243541;24.157892;
0.680306;19.860237;23.157892;23.876387;
0.900819;18.907808;14.938577;23.702791;
1.065030;19.635033;14.811899;23.468203;
1.351228;18.433941;14.779057;23.167931;
1.609275;18.119593;14.830666;22.961493;
1.886089;18.006990;14.680530;22.722214;
2.064376;17.786478;14.779057;22.511084;
2.289581;17.631649;14.844741;22.360947;
2.519477;17.434595;14.230120;22.055983;
2.754066;17.270384;14.872891;21.699408;
3.016804;17.017029;14.108134;21.577423;
3.298310;16.946651;14.234812;21.281841;
3.514131;16.791822;14.079984;21.089479;
3.744028;16.744905;13.897005;20.934650;
4.053684;16.486858;13.653033;20.545235;
4.349265;4.691764;13.470055;20.296572;
4.536936;16.158436;13.371528;20.071365;
4.757449;15.942614;13.113481;19.968147;
4.982653;15.881621;12.939885;19.498972;
5.273543;15.769019;12.930502;19.461437;
5.503439;15.642341;13.226083;19.151781;
5.733335;15.356144;13.052487;18.889042;
6.094602;15.130939;12.902351;18.640379;
6.399566;15.116863;12.766290;18.293188;
6.648230;15.023028;12.714681;18.044525;
6.920352;14.901042;12.588003;17.734867;
7.206550;14.779057;12.667763;17.406445;
7.534973;14.699297;11.827937;17.223465;
7.750794;14.530393;12.085984;16.951344;
7.971307;14.422482;12.639612;16.604153;
8.219971;14.314572;12.090675;16.336721;
8.501476;14.164435;12.423791;16.139668;
8.806441;14.131593;12.076600;15.792478;
9.073872;14.004915;12.315881;15.534431;
9.331919;13.920464;12.606770;15.252925;
9.538356;13.859470;12.409716;15.112172;
9.735411;13.765635;12.339339;14.849433;
9.979382;13.634266;12.414408;14.779057;
10.209278;13.606115;12.109443;14.300497;
10.476709;13.873546;11.963998;14.169127;
10.640921;13.582657;12.006224;14.065908;
10.814516;13.563890;11.884238;13.850087;
10.955269;12.850087;12.151669;13.920464;
11.171090;13.685876;11.569890;13.939231;
11.396295;13.596732;11.447904;13.474746;
11.565198;13.714026;12.081292;13.512280;
11.710643;13.751560;11.588657;13.319918;
11.837320;13.545122;11.630883;13.165090;
11.884238;13.493513;11.696568;13.179165;
11.907697;13.549814;11.616808;13.113481;
11.860780;13.549814;11.720026;13.099405;
11.992148;13.549814;11.635574;13.155706;
11.738793;13.615499;11.522972;13.127556;
11.504206;13.737485;11.551123;13.127556;
12.127556;13.775019;11.279000;13.151014;
12.259580;13.972074;11.175782;13.057179;
12.390948;14.061216;10.927118;13.043104;
12.268963;14.230120;10.748832;13.108788;
11.790402;14.469400;10.533010;13.174473;
12.245504;14.769673;10.228045;13.197932;
12.198586;14.976110;9.951231;13.216700;
12.142285;15.248233;9.805787;13.324610;
12.114135;15.426520;9.604041;13.474746;
12.207970;15.689259;9.425754;13.498205;
12.264271;15.961381;9.102022;13.690567;
12.236120;16.294497;8.740756;13.770328;
12.278346;16.608845;8.445175;13.821937;
12.315881;16.815283;8.229354;13.873546;
12.433174;16.998260;7.994766;14.108134;
12.348722;17.275076;7.807095;14.117517;
12.531702;17.603498;7.464596;14.300497;
12.616154;17.917847;7.103331;14.506934;
12.630229;18.208736;6.760832;14.614844;
12.695913;18.457399;6.596620;14.642996;
12.836666;18.616919;6.333881;14.910426;
12.742831;18.917192;6.108677;15.121555;
12.996186;19.245615;5.817787;14.952652;
13.085330;19.489588;5.569124;15.004261;
13.080638;19.789860;5.306385;15.543814;
13.244850;19.911846;5.095256;15.525047;
13.319918;20.113592;4.907585;15.684567;
13.451287;20.324722;4.649538;15.834703;
13.549814;20.671911;4.335190;16.111517;
13.709334;20.864275;4.152211;16.289804;
13.854779;21.070711;3.861322;16.510317;
14.000224;21.202082;3.720569;16.585386;
13.925156;21.403828;3.485981;16.622919;
14.155052;21.657183;3.335844;16.909117;
14.389640;21.976223;2.941736;17.017029;
14.314572;22.299953;2.674305;17.275076;
14.403715;22.539234;2.425642;17.462746;
14.572618;22.834816;2.266122;18.082058;
14.657071;0.000000;2.153520;17.697334;
14.802515;23.322760;1.707802;18.119593;
14.793132;23.529196;1.496673;18.429249;
15.032412;23.571423;1.177633;18.462091;
15.210699;24.035908;1.060339;18.715446;
15.262308;24.106283;0.802292;18.790514;
15.285767;24.406557;0.548936;18.903116;
15.360835;24.584843;0.333115;19.039179;
15.501588;24.791281;0.089144;19.583424;
15.576656;25.058712;0.000000;19.123631;
15.651725;25.143164;0.000000;19.057945;
15.708026;25.344910;0.000000;19.072021;
15.815936;25.161930;0.000000;18.987568;
15.881621;25.326141;0.000000;19.494280;
15.923847;24.997719;0.037534;19.015718;
16.017683;24.833508;0.145445;18.889042;
15.942614;24.711521;0.225205;18.579386;
15.947306;24.425323;0.473868;18.654453;
16.088058;24.392481;0.666230;18.419865;
15.848779;24.387789;0.989962;18.044525;
15.797170;23.970222;1.271468;17.725485;
15.571964;23.637108;1.571741;17.439287;
15.684567;23.388443;1.782870;17.223465;
15.773710;23.196081;2.050301;16.984186;
15.454671;22.984951;2.298964;16.904425;
15.407753;22.731596;2.519477;16.580694;
15.398370;22.468857;2.805675;16.308571;
15.252925;22.163893;3.105948;16.106825;
15.116863;21.873003;3.363995;15.998915;
15.088713;21.661875;3.617350;15.712718;
15.008953;21.464821;3.828479;15.445287;
14.760289;21.150473;4.114677;15.285767;
14.633612;20.836124;4.682381;15.060562;
14.783749;20.540543;5.085872;14.732139;
14.567927;20.324722;5.231317;14.994878;
14.483476;20.174585;5.357995;14.530393;
14.652379;19.944689;5.404912;14.225429;
14.657071;19.625648;5.761486;14.108134;
14.370873;19.372293;6.338573;14.216044;
14.253579;19.203390;6.451176;14.450633;
14.122210;18.912500;6.530935;14.098751;
14.216044;18.771748;6.709222;13.943923;
14.108134;18.551235;6.831208;13.610807;
14.164435;18.208736;7.169015;13.502896;
14.065908;17.978840;7.403604;13.685876;
13.962689;17.800552;7.567815;13.258925;
13.817245;17.472130;7.732027;13.043104;
13.699951;17.270384;7.877472;12.822591;
13.756252;16.974802;8.121444;12.822591;
13.718718;16.679220;8.435792;12.494167;
13.502896;16.482166;8.726681;12.405024;
13.760943;16.205353;8.951885;12.132901;
13.756252;15.919155;9.144248;12.329956;
13.756252;15.825320;9.317843;12.236120;
13.732793;15.520355;9.599349;11.823245;
13.728102;15.243541;9.843321;11.720026;
13.770328;15.055871;10.199895;11.795094;
13.685876;14.797824;10.401641;11.738793;
13.723410;14.718063;10.523626;11.860780;
13.709334;14.530393;10.659688;11.316535;
13.770328;14.234812;10.917735;11.419753;
13.789094;14.065908;11.142940;11.499514;
13.714026;13.775019;11.419753;11.241467;
13.704642;13.559197;11.612116;11.246159;
13.840704;13.512280;11.682492;11.255542;
14.178511;13.371528;11.818554;10.889585;
14.075292;13.197932;11.940539;10.889585;
13.953306;9.889585;12.081292;10.870817;
14.075292;13.000878;12.236120;10.884892;
14.033066;12.831974;12.320572;10.833283;
14.065908;12.817899;12.362798;10.842667;
14.061216;12.761598;12.419099;10.889585;
14.070601;12.775673;12.433174;10.955269;
14.145668;12.794440;12.414408;11.020953;
14.075292;12.785057;12.395640;11.081946;
14.483476;12.958652;12.442558;10.781673;
14.399024;13.273001;12.531702;10.223353;
14.769673;12.869509;12.494167;10.120135;
14.891659;12.907043;12.583311;9.960615;
15.032412;12.935193;12.733447;9.697876;
15.295151;12.831974;12.813208;9.500822;
15.407753;12.728756;12.902351;9.341302;
15.647033;12.850741;13.024337;9.092639;
15.914463;12.855433;13.132247;8.843975;
16.134975;12.803823;13.230775;8.585928;
16.393023;12.813208;13.357452;8.295039;
16.665146;12.850741;13.502896;8.060451;
16.876274;12.892967;13.657725;7.764869;
17.162472;12.963344;13.798478;7.539665;
17.453362;13.019645;13.972074;7.248775;
17.734867;13.061871;14.051833;6.986037;
17.950689;13.043104;14.248887;6.681072;
18.241579;13.188548;14.375565;6.437100;
18.485550;13.324610;14.502242;6.169670;
18.823357;13.479438;14.657071;5.925698;
19.067329;13.498205;14.849433;5.677034;
19.367601;13.592040;14.980803;5.325152;
19.602190;13.620191;15.154398;5.160940;
19.864929;14.136285;15.332685;4.893510;
20.151127;13.760943;15.445287;4.612004;
20.409174;14.014299;15.567273;4.288272;
20.751673;14.145668;15.811245;4.016150;
21.051945;14.281730;15.933230;3.720569;
21.295918;14.323956;16.172510;3.448447;
21.544580;14.427175;16.336721;3.307694;
21.755709;14.535085;16.538467;2.988654;
22.027832;14.774364;16.787132;2.739990;
22.328104;14.741523;17.012337;2.388108;
22.637762;14.821282;17.251616;2.111294;
22.886425;14.600769;17.439287;1.933007;
23.139780;14.919809;17.645725;1.581124;
23.350910;15.163781;17.805244;1.332461;
23.637108;15.567273;17.992914;1.046263;
23.876387;15.440596;18.250961;0.703765;
24.110975;15.478129;18.471476;0.459793;
24.289263;15.548506;18.649761;0.229896;
24.523849;15.628265;18.799898;0.046918;
24.608301;15.693951;19.001644;0.009384;
24.739672;15.675183;19.212774;0.000000;
24.749056;16.027065;19.414520;0.000000;
16.050524;15.759635;19.667875;0.000000;
25.007101;15.909772;19.320684;0.000000;
24.842890;15.876929;19.461437;0.000000;
24.706829;15.403061;19.381678;0.000000;
24.655220;15.895697;19.076712;0.098527;
24.486317;15.529738;18.884350;0.234588;
24.622377;15.229465;18.710754;0.389416;
24.045290;15.135631;18.706062;0.624005;
23.824778;15.135631;18.555927;0.966503;
23.543272;15.445287;18.471476;1.201092;
23.200773;0.201092;18.199352;1.571741;
22.928650;14.722755;18.119593;1.848555;
22.717522;14.671146;17.800552;2.040917;
22.450090;14.610153;17.608191;2.294273;
22.257729;14.352106;17.523739;2.557011;
21.887079;14.103442;17.214083;2.922969;
21.713484;13.906388;17.354836;3.251392;
21.380369;13.850087;16.909117;3.317077;
21.145781;13.615499;16.707371;3.748719;
21.028486;13.531047;16.636995;4.016150;
20.695372;13.362144;16.411791;4.377416;
20.371639;13.080638;16.425865;4.433717;
20.230886;13.104096;16.088058;5.010804;
19.757019;12.921118;15.886312;5.067105;
19.527122;12.883584;15.783094;5.231317;
19.301916;12.968036;15.586040;5.456522;
19.043871;12.695913;15.417136;5.728644;
18.813974;12.658380;15.384295;6.000766;
18.391714;12.541085;15.229465;6.301039;
18.213428;12.325264;15.018336;6.601312;
17.894388;12.283038;14.901042;6.807750;
17.641033;12.301805;14.835358;7.075180;
17.336067;12.006224;14.657071;7.361378;
17.063946;11.931156;14.642996;7.642883;
16.815283;11.898314;14.549160;7.947848;
16.538467;11.968690;14.483476;8.219971;
16.360182;11.766944;14.380257;8.370107;
16.106825;11.659034;14.309880;8.736065;
15.862854;11.537047;14.145668;9.055104;
15.525047;11.574582;14.159743;9.270926;
15.281075;11.499514;14.018991;9.528973;
15.182549;11.429137;13.948614;9.768252;
14.980803;11.499514;13.906388;9.880855;
14.741523;11.508897;8.880855;10.082601;
14.483476;11.471363;13.920464;10.340648;
14.305188;11.518281;318802656.000000;10.490785;
14.061216;11.490130;13.718718;10.697222;
13.812553;11.598041;13.592040;10.955269;
13.789094;11.541739;13.559197;11.133556;
13.587349;11.569890;13.559197;11.297768;
13.310534;11.602733;13.601424;11.480746;
13.075946;11.687184;13.549814;11.682492;
12.677146;11.743485;13.437212;11.851396;
12.817899;11.874855;13.502896;11.949923;
12.752214;11.931156;13.615499;12.090675;
12.667763;11.842012;13.681184;12.184511;
12.531702;11.663725;13.671801;12.240812;
12.569236;11.569890;13.789094;12.311189;
12.470709;11.499514;13.629575;12.320572;
12.409716;11.541739;13.878238;12.573928;
12.287730;11.565198;13.657725;12.480092;
11.480092;11.724718;13.667109;12.559853;
12.456634;11.738793;13.615499;12.803823;
12.569236;11.710643;13.718718;12.597386;
12.691221;11.720026;14.352106;12.512935;
12.775673;11.748177;11.512935;12.559853;
12.963344;11.823245;0.000000;12.592694;
12.799132;11.771636;2.289581;12.597386;
12.700605;11.785711;14.079984;12.527010;
12.705297;11.752869;13.648341;12.583311;
12.658380;11.757561;13.821937;12.559853;
12.846049;11.771636;11.559853;12.573928;